session_id,split_index,context_len,query_len,session_len,query_skip_rate,ndcg_model,ndcg_random,lift
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274878,4,6,6,12,0.1667,0.8522,0.8333,0.0189
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274878,5,7,5,12,0.2,0.9047,0.9208,-0.0161
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274879,1,3,61,64,0.3934,0.5619,0.6066,-0.0447
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274879,2,16,48,64,0.4167,0.5584,0.5833,-0.0249
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274879,3,30,34,64,0.4412,0.7094,0.5588,0.1506
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274879,4,43,21,64,0.4286,0.7289,0.5714,0.1575
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274879,5,57,7,64,0.2857,0.9106,0.7143,0.1963
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274882,1,5,167,172,0.5389,0.8805,0.4611,0.4194
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274882,2,42,130,172,0.6308,0.8891,0.3692,0.5199
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274882,3,79,93,172,0.6344,0.8047,0.3656,0.4391
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274882,4,116,56,172,0.5179,0.7569,0.4821,0.2748
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274882,5,154,18,172,0.5,0.6295,0.5,0.1295
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274885,1,3,45,48,0.2667,1,0.7333,0.2667
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274885,2,13,35,48,0.3143,0.4215,0.6857,-0.2642
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274885,3,23,25,48,0.24,0.8446,0.76,0.0846
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274885,4,33,15,48,0.2667,0.825,0.7333,0.0917
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274885,5,43,5,48,0.4,0.9675,0.8302,0.1373
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274886,1,3,32,35,0.6562,0.4082,0.3437,0.0644
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274886,2,9,26,35,0.6538,0.5822,0.3462,0.2361
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274886,3,16,19,35,0.7368,0.5396,0.2632,0.2764
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274886,4,23,12,35,0.6667,0.5713,0.3837,0.1877
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274886,5,30,5,35,0.6,0.891,0.7231,0.1679
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274887,1,3,23,26,0.2174,0.9136,0.7826,0.131
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274887,2,7,19,26,0.2632,0.4215,0.7368,-0.3153
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274887,3,11,15,26,0.2,0.7755,0.8,-0.0245
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274887,4,15,11,26,0.1818,0.5283,0.8182,-0.2899
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274887,5,19,7,26,0.1429,1,0.8571,0.1429
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274891,1,3,39,42,0.5128,0.5042,0.4872,0.017
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274891,2,11,31,42,0.5484,0.5814,0.4516,0.1298
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274891,3,20,22,42,0.5455,0.5118,0.4545,0.0573
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274891,4,28,14,42,0.4286,0.3744,0.5714,-0.197
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274891,5,37,5,42,0.2,0.8339,0.9208,-0.0869
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274892,1,9,118,127,0.2458,0.8631,0.7542,0.1089
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274892,2,35,92,127,0.2065,0.7873,0.7935,-0.0061
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274892,3,61,66,127,0.1364,0.8106,0.8636,-0.053
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274892,4,87,40,127,0.15,0.333,0.85,-0.517
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274892,5,113,14,127,0.0714,0.9369,0.9286,0.0083
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274894,1,3,233,236,0.2575,0.803,0.7425,0.0605
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274894,2,55,181,236,0.2541,0.9106,0.7459,0.1648
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274894,3,107,129,236,0.3256,0.8166,0.6744,0.1421
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274894,4,159,77,236,0.2208,0.8339,0.7792,0.0547
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274894,5,212,24,236,0.125,0.897,0.875,0.022
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274895,1,6,66,72,0.1515,0.9322,0.8485,0.0837
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274895,2,20,52,72,0.1731,0.698,0.8269,-0.129
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274895,3,35,37,72,0.1081,1,0.8919,0.1081
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274895,4,49,23,72,0.1739,1,0.8261,0.1739
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274895,5,64,8,72,0.125,1,0.875,0.125
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274896,1,13,25,38,0.24,0.897,0.76,0.137
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274896,2,17,21,38,0.1905,0.9233,0.8095,0.1138
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274896,3,21,17,38,0.1176,0.9572,0.8824,0.0748
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274896,4,25,13,38,0.0769,0.9445,0.9231,0.0215
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274896,5,30,8,38,0.125,0.6859,0.875,-0.1891
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274898,1,3,46,49,0.6957,0.3799,0.3043,0.0756
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274898,2,12,37,49,0.7568,0.2168,0.2432,-0.0264
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274898,3,22,27,49,0.7037,0.5017,0.2963,0.2055
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274898,4,32,17,49,0.5882,0.8047,0.4118,0.3929
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274898,5,42,7,49,0.1429,1,0.8571,0.1429
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274904,1,3,20,23,0.15,0.9738,0.85,0.1238
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274904,2,6,17,23,0.0588,0.9475,0.9412,0.0063
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274904,3,10,13,23,0.0769,1,0.9231,0.0769
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274904,4,14,9,23,0.1111,0.8874,0.8889,-0.0015
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274904,5,18,5,23,0.2,0.9052,0.9208,-0.0156
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274905,1,5,9,14,0.4444,0.4287,0.5556,-0.1269
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274905,2,6,8,14,0.5,0.7932,0.5755,0.2176
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274905,3,7,7,14,0.5714,0.8233,0.593,0.2303
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274905,4,8,6,14,0.6667,0.8137,0.6026,0.211
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274905,5,9,5,14,0.8,0.4758,0.5897,-0.1139
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274912,1,20,35,55,0.1429,0.9708,0.8571,0.1136
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274912,2,27,28,55,0.1786,1,0.8214,0.1786
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274912,3,34,21,55,0.2381,0.6859,0.7619,-0.076
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274912,4,41,14,55,0.2143,0.8658,0.7857,0.0801
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274912,5,49,6,55,0.1667,0.7198,0.8333,-0.1135
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274918,1,24,11,35,0.1818,0.9738,0.8182,0.1556
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274918,2,25,10,35,0.2,1,0.8,0.2
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274918,3,27,8,35,0.25,1,0.75,0.25
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274918,4,28,7,35,0.2857,0.9738,0.7143,0.2595
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274918,5,30,5,35,0.4,0.9935,0.8302,0.1633
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274919,1,3,35,38,0.8286,0.0292,0.1714,-0.1422
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274919,2,10,28,38,0.9286,0.1088,0.1291,-0.0204
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274919,3,17,21,38,0.9524,0.2,0.1404,0.0596
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274919,4,24,14,38,0.9286,0.4246,0.2106,0.214
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274919,5,32,6,38,0.8333,0.3095,0.4914,-0.1819
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274920,1,7,17,24,0.1765,0.9738,0.8235,0.1502
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274920,2,9,15,24,0.1333,1,0.8667,0.1333
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274920,3,12,12,24,0.1667,1,0.8333,0.1667
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274920,4,14,10,24,0.2,0.8725,0.8,0.0725
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274920,5,17,7,24,0.1429,1,0.8571,0.1429
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274921,1,12,21,33,0.0952,0.9738,0.9048,0.069
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274921,2,16,17,33,0.0588,1,0.9412,0.0588
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274921,3,20,13,33,0.0769,1,0.9231,0.0769
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274921,4,24,9,33,0.1111,1,0.8889,0.1111
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274921,5,28,5,33,0.2,0.9966,0.9208,0.0758
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274923,1,3,60,63,0.4333,0.6292,0.5667,0.0625
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274923,2,16,47,63,0.4255,0.4809,0.5745,-0.0936
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274923,3,29,34,63,0.3235,0.3406,0.6765,-0.3358
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274923,4,42,21,63,0.2857,0.7109,0.7143,-0.0034
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274923,5,56,7,63,0.4286,0.9599,0.6577,0.3021
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274924,1,4,10,14,0.6,0.9185,0.4604,0.4581
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274924,2,5,9,14,0.5556,0.9453,0.5116,0.4337
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274924,3,6,8,14,0.5,0.9741,0.5755,0.3986
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274924,4,7,7,14,0.4286,0.9653,0.6577,0.3075
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274924,5,9,5,14,0.2,0.9829,0.9208,0.0621
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274925,1,3,13,16,0.4615,0.669,0.5385,0.1306
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274925,2,5,11,16,0.5455,0.8319,0.4545,0.3774
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274925,3,7,9,16,0.6667,0.7408,0.4612,0.2796
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274925,4,9,7,16,0.7143,0.6131,0.5165,0.0966
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274925,5,11,5,16,0.6,0.8051,0.7231,0.082
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274927,1,11,10,21,0.2,0.6608,0.8,-0.1392
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274927,2,12,9,21,0.2222,0.6608,0.7778,-0.1169
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274927,3,13,8,21,0.25,0.761,0.75,0.011
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274927,4,14,7,21,0.2857,0.6608,0.7143,-0.0534
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274927,5,16,5,21,0.4,0.8097,0.8302,-0.0205
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274931,1,17,174,191,0.8103,0.3054,0.1897,0.1157
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274931,2,55,136,191,0.7794,0.2737,0.2206,0.0532
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274931,3,94,97,191,0.7113,0.2517,0.2887,-0.037
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274931,4,132,59,191,0.6271,0.2567,0.3729,-0.1162
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274931,5,171,20,191,0.7,0.3198,0.3,0.0198
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274932,1,7,23,30,0.3478,0.8416,0.6522,0.1894
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274932,2,11,19,30,0.3158,0.9017,0.6842,0.2175
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274932,3,16,14,30,0.2143,1,0.7857,0.2143
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274932,4,20,10,30,0.2,1,0.8,0.2
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274932,5,25,5,30,0.4,0.906,0.8302,0.0758
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274936,1,6,11,17,0.6364,0.6844,0.4186,0.2659
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274936,2,7,10,17,0.6,0.7796,0.4604,0.3191
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274936,3,9,8,17,0.5,0.8702,0.5755,0.2947
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274936,4,10,7,17,0.4286,0.8516,0.6577,0.1938
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274936,5,12,5,17,0.4,0.849,0.8302,0.0188
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274937,1,4,33,37,0.1515,1,0.8485,0.1515
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274937,2,9,28,37,0.1071,0.9475,0.8929,0.0547
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274937,3,14,23,37,0.0435,1,0.9565,0.0435
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274937,4,19,18,37,0.0556,1,0.9444,0.0556
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274937,5,25,12,37,0.0833,1,0.9167,0.0833
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274938,1,3,80,83,0.05,1,0.95,0.05
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274938,2,8,75,83,0.0267,1,0.9733,0.0267
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274938,3,13,70,83,0.0286,1,0.9714,0.0286
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274938,4,18,65,83,0.0308,1,0.9692,0.0308
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274938,5,24,59,83,0.0169,1,0.9831,0.0169
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274939,1,5,39,44,0.1538,0.7183,0.8462,-0.1278
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274939,2,12,32,44,0.1875,0.4894,0.8125,-0.3231
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274939,3,19,25,44,0.12,1,0.88,0.12
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274939,4,26,18,44,0.1111,0.7109,0.8889,-0.178
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274939,5,33,11,44,0.0909,0.9233,0.9091,0.0142
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274942,1,22,41,63,0.3659,1,0.6341,0.3659
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274942,2,29,34,63,0.4412,1,0.5588,0.4412
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274942,3,37,26,63,0.4231,1,0.5769,0.4231
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274942,4,45,18,63,0.5,1,0.5,0.5
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274942,5,53,10,63,0.1,1,0.9,0.1
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274943,1,4,63,67,0.1905,1,0.8095,0.1905
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274943,2,16,51,67,0.2353,1,0.7647,0.2353
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274943,3,29,38,67,0.2895,1,0.7105,0.2895
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274943,4,42,25,67,0.44,1,0.56,0.44
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274943,5,55,12,67,0.0833,1,0.9167,0.0833
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274944,1,3,17,20,0.6471,0.2109,0.3529,-0.1421
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274944,2,6,14,20,0.5714,0.4089,0.4286,-0.0197
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274944,3,9,11,20,0.4545,0.5797,0.5455,0.0342
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274944,4,12,8,20,0.5,0.6265,0.5755,0.051
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274944,5,15,5,20,0.6,0.5013,0.7231,-0.2219
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274949,1,3,46,49,0.1087,0.9708,0.8913,0.0795
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274949,2,11,38,49,0.1053,0.903,0.8947,0.0082
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274949,3,20,29,49,0.1379,0.8894,0.8621,0.0273
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274949,4,28,21,49,0.1429,0.5817,0.8571,-0.2754
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274949,5,37,12,49,0.0833,0.7198,0.9167,-0.1969
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274950,1,3,99,102,0.7475,0.5775,0.2525,0.325
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274950,2,25,77,102,0.8701,0.5824,0.1299,0.4525
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274950,3,47,55,102,0.8545,0.2416,0.1455,0.0961
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274950,4,69,33,102,0.7879,0.4849,0.2121,0.2728
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274950,5,91,11,102,0.8182,0.8499,0.3287,0.5212
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274951,1,3,41,44,0.7317,0.208,0.2683,-0.0603
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274951,2,12,32,44,0.6875,0.3047,0.3125,-0.0078
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274951,3,21,23,44,0.6522,0.1834,0.3478,-0.1644
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274951,4,30,14,44,0.6429,0.2809,0.3571,-0.0763
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274951,5,39,5,44,0.4,0.6862,0.8302,-0.144
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274952,1,4,33,37,0.4545,0.6369,0.5455,0.0914
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274952,2,11,26,37,0.3077,0.7832,0.6923,0.0909
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274952,3,18,19,37,0.3684,0.7802,0.6316,0.1486
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274952,4,25,12,37,0.3333,0.5873,0.6667,-0.0793
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274952,5,32,5,37,0.6,0.592,0.7231,-0.1311
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274953,1,28,12,40,0.5,0.7699,0.5,0.2699
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274953,2,29,11,40,0.4545,0.7448,0.5455,0.1994
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274953,3,31,9,40,0.3333,0.7448,0.6667,0.0782
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274953,4,33,7,40,0.1429,0.7198,0.8571,-0.1374
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274953,5,35,5,40,0.2,0.9456,0.9208,0.0248
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274956,1,6,71,77,0.1268,1,0.8732,0.1268
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274956,2,21,56,77,0.1071,0.9106,0.8929,0.0178
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274956,3,37,40,77,0.125,1,0.875,0.125
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274956,4,53,24,77,0.0833,1,0.9167,0.0833
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274956,5,69,8,77,0.125,1,0.875,0.125
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274961,1,4,23,27,0.6957,0.4344,0.3043,0.1301
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274961,2,8,19,27,0.6316,0.5864,0.3684,0.218
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274961,3,13,14,27,0.5714,0.5,0.4286,0.0714
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274961,4,17,10,27,0.6,0.3657,0.4604,-0.0947
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274961,5,22,5,27,0.8,0.4131,0.5897,-0.1765
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274962,1,6,35,41,0.1429,0.9322,0.8571,0.075
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274962,2,10,31,41,0.0968,1,0.9032,0.0968
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274962,3,15,26,41,0.0385,1,0.9615,0.0385
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274962,4,20,21,41,0.0476,1,0.9524,0.0476
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274962,5,25,16,41,0.0625,0.9124,0.9375,-0.0251
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274964,1,3,36,39,0.8611,0.495,0.1389,0.3561
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274964,2,9,30,39,0.8333,0.5861,0.1667,0.4195
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274964,3,15,24,39,0.875,0.4693,0.173,0.2963
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274964,4,21,18,39,0.8889,0.4229,0.2009,0.222
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274964,5,28,11,39,0.9091,0.2774,0.268,0.0093
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274966,1,4,77,81,0.4545,0.9475,0.5455,0.4021
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274966,2,21,60,81,0.3167,0.928,0.6833,0.2447
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274966,3,38,43,81,0.3256,1,0.6744,0.3256
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274966,4,55,26,81,0.5,0.7997,0.5,0.2997
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274966,5,72,9,81,0.8889,0,0.3276,-0.3276
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274968,1,3,12,15,0.5833,0.5988,0.4167,0.1821
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274968,2,4,11,15,0.6364,0.7852,0.4186,0.3667
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274968,3,6,9,15,0.6667,0.8555,0.4612,0.3943
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274968,4,8,7,15,0.5714,0.9829,0.593,0.3899
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274968,5,10,5,15,0.4,0.987,0.8302,0.1568
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274969,1,10,43,53,0.2558,0.9708,0.7442,0.2266
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274969,2,19,34,53,0.2059,1,0.7941,0.2059
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274969,3,28,25,53,0.2,1,0.8,0.2
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274969,4,37,16,53,0.3125,0.8292,0.6875,0.1417
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274969,5,46,7,53,0.1429,1,0.8571,0.1429
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274970,1,9,73,82,0.2055,1,0.7945,0.2055
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274970,2,25,57,82,0.2456,0.9183,0.7544,0.1639
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274970,3,41,41,82,0.2927,0.9661,0.7073,0.2588
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274970,4,57,25,82,0.48,0.6608,0.52,0.1408
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274970,5,73,9,82,0.6667,0.7518,0.4612,0.2906
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274972,1,3,122,125,0.7213,0.7017,0.2787,0.4231
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274972,2,29,96,125,0.6979,0.9738,0.3021,0.6717
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274972,3,55,70,125,0.6143,0.9708,0.3857,0.5851
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274972,4,81,44,125,0.9545,0,0.0822,-0.0822
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274972,5,107,18,125,0.9444,0.0861,0.1638,-0.0777
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274973,1,3,68,71,0.9559,0.2326,0.061,0.1715
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274973,2,16,55,71,0.9636,0.209,0.0657,0.1433
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274973,3,30,41,71,0.9756,0,0.0719,-0.0719
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274973,4,43,28,71,0.9643,0,0.1053,-0.1053
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274973,5,57,14,71,0.9286,0,0.2106,-0.2106
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274974,1,3,69,72,0.8841,0.2542,0.1159,0.1383
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274974,2,18,54,72,0.8889,0.2802,0.1111,0.1691
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274974,3,33,39,72,0.9231,0,0.1064,-0.1064
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274974,4,48,24,72,0.9167,0,0.1507,-0.1507
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274974,5,64,8,72,0.875,0.6309,0.3686,0.2624
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274979,1,4,153,157,0.4706,0.5716,0.5294,0.0422
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274979,2,38,119,157,0.4538,0.9475,0.5462,0.4013
e8eda363-1d4c-47df-a5fd-67ae6576ab12_274979,3,72,85,157,0.6118,0.6505,0.3882,0.2622
